ID;MM_IN_BANK;MM_W_CARD;AGE;GENDER;EDUCATION_LEVEL;MARITAL_STATUS;DEPENDANT_CNT;INCOME_MAIN_AMT;REG_CODE;COUNT_TRANS
500000003242831883;2;2;46;1;-1;-1;0;60000.0;7;2
500000000161650509;24;24;38;2;-1;-1;0;;26;23
500000000055090824;4;4;53;1;-1;-1;0;30000.0;68;
500000000050302724;55;13;49;1;-1;-1;0;;79;1
500000002888051499;4;4;47;2;-1;-1;0;30000.0;62;2
500000000005178812;119;3;33;1;1;3;2;75000.0;47;6
500000000494131712;19;19;30;1;-1;-1;0;46000.0;26;4
500000000050209513;55;55;49;2;-1;-1;0;;31;16
500000000007450119;82;0;44;1;1;1;0;;37;12
500000003375894121;2;2;45;2;-1;-1;0;;35;
500000000389125694;1;1;32;1;-1;-1;0;162000.0;65;8
500000000002293771;149;15;66;1;-1;2;0;;79;3
500000000052624324;19;4;24;1;4;3;0;;18;1
500000004119854717;1;1;31;2;-1;-1;0;25000.0;24;4
500000000049617494;3;3;28;1;-1;-1;0;;32;3
500000002019803525;8;8;36;1;-1;-1;0;;18;9
500000000633273473;8;8;39;2;-1;4;0;;24;3
500000001228458524;14;14;29;1;1;3;1;30000.0;26;6
500000000474348774;3;3;32;1;5;3;0;;72;4
500000000053547403;37;21;58;1;1;3;2;100000.0;37;16
500000003293273852;2;2;19;2;-1;-1;0;;29;13
500000000017811255;39;39;44;2;5;3;0;10500.0;39;
500000001941636262;0;0;46;1;-1;-1;0;180000.0;75;1
500000000479011015;1;0;25;1;5;1;0;178000.0;65;
500000000608266624;19;19;26;2;4;1;1;;31;2
500000000124711207;30;30;52;2;-1;-1;0;;32;3
500000002172546978;8;8;35;1;-1;-1;0;60000.0;21;3
500000003561020585;2;2;34;2;-1;-1;0;;44;12
500000000143180019;27;17;35;2;-1;-1;0;;24;7
500000002511419604;6;6;39;1;-1;-1;0;54000.0;81;3
500000000051252518;48;0;34;2;1;3;2;92000.0;18;2
500000000050762522;52;0;42;2;5;3;1;;47;2
500000000142260266;27;19;48;1;5;1;0;70000.0;32;10
500000000049989381;56;1;40;2;1;3;0;145000.0;79;14
500000000001541075;35;11;44;1;1;2;1;18000.0;29;3
500000000051157538;49;49;33;2;-1;-1;0;;37;26
500000000050524896;53;0;42;1;5;3;0;100000.0;74;6
500000000052375212;32;25;29;2;-1;-1;0;;44;14
500000000050310997;21;12;33;2;1;3;2;36000.0;37;1
500000000048957781;66;22;49;1;-1;-1;0;80000.0;65;3
500000000487243331;18;0;34;1;-1;-1;0;;80;3
500000000000475133;185;185;59;2;5;-1;1;55000.0;24;7
500000000052183568;45;18;50;2;-1;-1;0;;32;9
500000002736920153;5;4;43;1;5;3;0;60000.0;71;3
500000000474094063;20;2;51;1;6;3;1;78000.0;29;9
500000003286983965;0;0;53;1;-1;-1;0;76000.0;75;3
500000000125920806;32;0;68;1;5;1;0;20000.0;24;3
500000000049984640;56;32;60;1;-1;-1;0;;47;2
500000004202780186;3;0;26;1;-1;-1;0;;80;14
500000000050543311;52;23;33;1;-1;-1;0;;80;3
500000000053131206;40;21;50;2;-1;-1;0;;32;15
500000002371172261;7;7;59;1;-1;-1;0;;21;14
500000000603408396;0;0;29;1;5;1;0;70000.0;74;6
500000000122113670;84;84;28;2;-1;-1;0;40000.0;59;9
500000002505548387;5;4;57;1;1;5;0;32480.0;21;5
500000003106940869;3;0;47;2;-1;-1;0;30000.0;59;14
500000000004759473;66;23;55;1;5;3;0;169000.0;32;31
500000000000631714;158;1;55;1;5;3;0;50000.0;24;8
500000000005854809;0;0;31;2;4;3;0;160000.0;38;5
500000003002334512;4;4;38;2;-1;-1;0;;62;2
500000000055161070;32;32;54;2;-1;-1;0;;32;
500000001390797673;13;13;53;1;-1;-1;0;;31;9
500000002572100585;6;6;40;2;-1;-1;0;36000.0;26;1
500000000049226596;63;23;43;2;-1;-1;0;28000.0;64;4
500000000373605085;54;22;31;1;-1;-1;0;30000.0;28;2
500000000050209509;55;19;31;2;1;3;1;;24;3
500000000051170668;37;1;24;2;-1;-1;0;;56;18
500000001803920383;10;6;58;1;-1;-1;0;;29;1
500000000123294195;32;5;36;2;-1;3;0;;65;3
500000000052545128;27;27;38;1;-1;3;0;;24;2
500000000053132554;22;13;37;1;5;1;0;120000.0;21;12
500000000051766083;8;8;43;1;-1;-1;0;45000.0;79;4
500000001753562812;5;5;32;1;-1;-1;0;;31;11
500000000049881848;56;23;48;2;-1;-1;0;30000.0;24;2
500000000000349359;31;19;35;1;-1;-1;0;25000.0;83;4
500000004494656769;0;0;29;2;-1;-1;0;;4;2
500000000007060939;150;39;60;1;-1;-1;0;;79;5
500000002262526782;7;7;32;2;-1;-1;0;;31;17
500000000117102422;33;10;34;2;5;3;0;65000.0;25;4
500000003150066460;3;3;35;1;-1;-1;0;;24;4
500000002804292111;5;5;49;2;-1;-1;0;;62;2
500000000508600288;15;7;33;2;-1;3;0;30000.0;37;4
500000002183146644;8;8;43;1;-1;-1;0;;35;5
500000000001736340;84;1;44;2;3;3;0;26000.0;77;1
500000000005777171;0;0;42;1;1;4;0;66000.0;2;2
500000000006900417;107;10;67;1;3;3;0;57000.0;79;
500000000004799781;81;81;54;2;5;4;2;50000.0;21;10
500000000151290909;25;2;28;2;3;3;0;;68;3
500000000052411937;44;4;40;2;5;3;0;125000.0;40;4
500000000052765392;42;9;49;1;5;3;1;;42;20
500000000147147452;1;1;48;2;-1;3;0;40000.0;76;1
500000000001722063;190;11;63;1;5;3;0;70000.0;79;2
500000000052581810;43;7;30;2;5;1;1;168000.0;59;4
500000000052671068;43;5;28;2;-1;3;1;;28;7
500000000366184854;22;22;42;1;-1;-1;0;;31;6
500000002209695513;8;8;45;2;-1;-1;0;;66;3
500000000118348914;20;7;54;1;-1;-1;0;;9;1
500000000387324155;22;22;53;1;4;3;0;65000.0;65;4
500000000054886059;33;33;46;1;-1;-1;0;;24;6
500000000002481857;55;2;45;1;-1;-1;0;25000.0;68;8
500000002939713972;6;6;58;1;-1;-1;0;80000.0;17;1
500000002710732895;5;5;47;1;-1;-1;0;;24;5
500000000002532670;89;14;60;2;5;4;0;32000.0;79;6
500000000048965560;0;0;32;2;-1;-1;0;50000.0;32;3
500000000377452581;23;0;26;1;1;2;0;;81;2
500000000049033868;65;8;50;2;5;3;0;35000.0;65;11
500000002052016012;9;9;49;1;-1;-1;0;;47;5
500000003608645115;1;1;35;2;-1;-1;0;62000.0;44;5
500000000001185942;32;26;57;2;-1;-1;0;25000.0;31;3
500000000052460114;44;19;46;1;-1;-1;0;22000.0;24;1
500000002448034380;6;6;57;2;-1;-1;0;;65;2
500000000413327411;2;2;58;2;3;1;0;38000.0;71;3
500000000054970724;35;9;47;1;-1;1;0;;32;1
500000000001468193;95;18;34;1;5;-1;0;40000.0;62;6
500000000051495757;47;8;43;1;-1;-1;0;;24;1
500000000153617840;23;7;33;2;5;4;0;25000.0;36;2
500000000004385233;0;0;33;2;-1;-1;0;;83;8
500000000053990057;6;6;42;1;-1;-1;0;;13;1
500000002540610658;6;6;27;1;-1;-1;0;;31;15
500000003654038328;0;0;44;2;-1;-1;0;30000.0;71;6
500000003287294928;2;2;37;1;-1;-1;0;1300000.0;67;15
500000000488301757;20;20;40;1;-1;-1;0;;32;9
500000000153404642;25;25;43;1;-1;-1;0;;8;8
500000000158456980;19;15;37;2;-1;3;0;;4;3
500000000051021843;49;7;57;1;-1;-1;0;30000.0;32;11
500000000002727715;93;15;28;1;1;-1;0;28000.0;0;8
500000000158667702;24;24;39;1;-1;-1;0;120000.0;31;2
500000000003567982;91;22;46;2;5;1;0;129000.0;77;4
500000000154397686;21;16;26;1;-1;3;0;;15;8
500000000409126805;21;19;22;2;-1;-1;0;;21;34
500000000132982879;29;4;41;2;5;3;2;23000.0;24;4
500000003744979019;0;0;32;2;-1;-1;0;35000.0;37;2
500000000007043043;116;64;46;2;-1;-1;0;;79;6
500000003096886394;2;2;37;1;-1;-1;0;35000.0;24;13
500000000054144763;6;6;37;1;-1;-1;0;60000.0;15;
500000002511480656;47;9;23;2;1;1;0;;85;4
500000000049983013;30;13;44;1;-1;-1;0;50000.0;10;1
500000000140778169;27;19;57;1;-1;-1;0;;31;7
500000000049431748;63;0;26;1;-1;-1;0;111000.0;62;3
500000000049646653;59;25;25;2;-1;-1;0;;15;22
500000002098952659;8;8;36;1;-1;-1;0;;65;2
500000000126342994;30;12;52;2;-1;-1;0;;31;1
500000003106958332;0;0;48;2;-1;-1;0;65000.0;43;3
500000000003052633;99;3;35;2;5;3;2;137000.0;79;7
500000003222194868;0;0;45;2;-1;-1;0;40000.0;74;3
500000001316837561;1;1;31;1;-1;-1;0;;1;2
500000000054985373;33;22;38;1;-1;-1;0;;68;4
500000002339094241;7;2;20;1;-1;-1;0;144000.0;68;7
500000003498503703;1;1;33;1;-1;-1;0;1510000.0;41;6
500000000140342468;27;27;37;2;-1;-1;0;40000.0;65;12
500000000373611541;23;16;39;2;-1;-1;0;30000.0;26;1
500000000117911927;0;0;29;1;-1;-1;0;;32;2
500000000000195611;106;106;46;1;1;-1;1;25000.0;15;6
500000000414799647;21;21;38;1;-1;-1;0;45000.0;33;12
500000000004767469;106;19;31;1;5;1;0;25000.0;72;23
500000000123672504;31;31;47;2;-1;-1;0;;42;1
500000002894768815;4;4;38;2;-1;-1;0;;65;12
500000000051136313;49;19;33;1;-1;-1;0;;24;14
500000001013963648;17;0;26;1;-1;-1;0;;63;24
500000000053271885;39;39;44;2;1;4;0;28000.0;64;5
500000000054222238;35;35;47;1;-1;3;1;;56;18
500000000004994389;1;0;29;2;3;1;0;25000.0;80;2
500000000051523594;47;47;52;1;-1;-1;0;;6;3
500000000153788994;25;3;32;1;-1;-1;0;;7;2
500000000147338984;26;20;35;1;5;4;2;50000.0;8;
500000000053782283;30;7;66;2;5;3;0;64000.0;24;4
500000000464650510;21;20;30;1;-1;-1;0;;21;15
500000000052651690;43;33;41;1;-1;-1;0;;32;20
500000003380782950;2;2;38;1;-1;-1;0;;24;6
500000002239987167;8;7;47;2;5;3;0;60000.0;76;14
500000000006215667;175;22;74;2;-1;3;0;;79;15
500000000407180314;21;21;28;1;4;1;0;;76;10
500000000299579620;23;23;54;2;-1;-1;0;;37;16
500000000132009058;13;13;57;2;-1;-1;0;;28;9
500000000053153847;40;40;32;1;-1;-1;0;;4;1
500000000005980430;114;114;31;1;3;1;0;22000.0;79;17
500000001986520671;8;8;30;2;5;3;0;180000.0;31;1
500000002344868083;8;8;38;1;-1;-1;0;;80;2
500000000050174883;12;12;37;2;-1;-1;0;;47;2
500000000479015314;20;9;40;2;5;3;0;55000.0;32;1
500000000378437847;22;2;20;2;-1;-1;0;77000.0;28;34
500000000049990908;56;7;34;2;5;2;1;;35;6
500000000134692862;1;1;35;2;-1;-1;0;65000.0;38;4
500000002158095051;100;40;30;2;4;1;1;23000.0;77;6
500000000005244147;98;18;30;1;5;3;0;70000.0;47;2
500000000051488164;47;12;24;1;4;1;0;105000.0;24;4
500000000133443973;28;28;40;2;-1;-1;0;;68;8
500000000158891083;24;24;42;2;-1;3;0;;68;9
500000003936439380;0;0;37;2;-1;-1;0;60000.0;74;2
500000000155925566;7;7;40;2;-1;-1;0;;2;9
500000003532863518;1;1;42;1;-1;-1;0;;65;5
500000000052941236;43;9;50;1;5;3;2;293000.0;31;5
500000001005708348;8;8;37;2;-1;-1;0;450000.0;59;2
500000000515343647;19;19;55;2;-1;-1;0;;32;1
500000004101994869;0;0;71;1;-1;4;0;;65;1
500000000122603076;34;34;36;2;-1;-1;0;;3;3
500000000050721964;38;17;30;2;5;3;2;88000.0;24;1
500000000320415649;0;0;29;2;-1;-1;0;;24;13
500000000050245995;55;4;43;1;1;4;0;35000.0;24;7
500000000051003106;50;8;43;1;1;3;2;25000.0;68;12
500000000006055050;1;1;66;1;-1;-1;0;;79;
500000000570626457;19;15;53;2;-1;-1;0;75000.0;8;2
500000001386710650;13;9;30;2;-1;-1;0;45000.0;24;9
500000000372460399;22;0;40;1;-1;-1;0;;63;5
500000000003093251;117;37;43;2;-1;-1;0;;52;
500000002498421284;5;5;59;2;-1;-1;0;60000.0;24;3
500000000052391241;30;8;63;2;-1;-1;0;;85;4
500000000050550620;48;25;31;1;-1;-1;0;40000.0;64;2
500000000523339525;19;19;57;1;-1;-1;0;;42;4
500000002863320589;4;4;40;2;-1;-1;0;;39;2
500000000053457463;38;15;35;1;-1;-1;0;30000.0;47;1
500000001144933553;1;1;34;1;-1;-1;0;22000.0;21;1
500000000048787796;68;18;57;2;5;4;0;137000.0;75;7
500000003277779488;2;2;18;2;-1;1;0;;47;12
500000000054864824;14;0;25;1;5;3;0;205000.0;2;2
500000000051073233;49;49;30;2;-1;-1;0;;25;9
500000000632022916;18;4;24;1;-1;3;0;;45;1
500000001798544184;8;8;26;1;-1;-1;0;30000.0;6;
500000000053741670;36;17;36;1;1;1;0;53000.0;28;29
500000000051056316;49;49;66;2;-1;-1;0;;31;5
500000000119638103;33;0;26;2;-1;-1;0;;17;1
500000003089934253;3;3;32;1;-1;-1;0;146000.0;29;2
500000000378438303;22;2;37;1;5;3;0;146000.0;14;1
500000000423379166;21;21;27;2;-1;-1;0;;31;20
500000000591009891;19;5;26;1;1;2;0;123500.0;38;6
500000001470980841;5;5;23;1;-1;-1;0;;27;9
500000000612641215;18;18;47;1;-1;-1;0;30000.0;11;3
500000000141179310;26;26;48;1;-1;-1;0;45000.0;28;11
500000000007329256;176;19;51;1;-1;-1;0;;31;6
500000002251740856;7;2;45;1;5;3;0;50000.0;81;5
500000000320184702;23;23;41;2;-1;-1;0;;66;5
500000000050607199;52;6;36;1;-1;1;0;;32;1
500000000052248949;44;44;51;2;-1;-1;0;;76;3
500000003724382643;0;0;46;1;-1;-1;0;30000.0;8;1
500000000050791485;51;19;63;2;-1;-1;0;;42;16
500000000005321405;119;21;33;1;5;3;1;145000.0;21;1
500000000006688958;213;22;52;2;5;3;1;50000.0;79;3
500000002448177185;6;6;32;2;-1;-1;0;;29;1
500000000001473215;84;84;58;1;5;3;0;40000.0;38;1
500000001221545182;14;14;33;2;-1;3;0;;32;7
500000003570613831;0;0;32;1;-1;-1;0;84000.0;28;5
500000000049674178;58;1;62;1;-1;-1;0;15000.0;81;4
500000000053661741;25;25;27;1;-1;-1;0;;24;3
500000000048588119;70;25;68;2;-1;3;0;;79;2
500000002026408141;0;0;27;1;-1;-1;0;;15;1
500000003149997671;0;0;44;2;-1;-1;0;35000.0;72;7
500000000119026511;6;6;40;1;-1;-1;0;;78;
500000000151678303;25;4;39;1;1;1;0;68000.0;21;1
500000001546316800;12;12;46;1;-1;-1;0;;6;2
500000002126581911;6;6;26;1;-1;-1;0;606000.0;65;1
500000000131281887;29;29;59;2;-1;-1;0;;31;7
500000000568221958;19;19;39;1;-1;-1;0;;73;4
500000000152592695;25;23;34;2;5;1;0;30000.0;18;1
500000000000462852;101;101;31;2;-1;-1;0;;65;4
500000001433440828;13;13;53;2;-1;-1;0;;31;
500000000050145327;55;55;53;1;-1;-1;0;;32;4
500000000003779207;109;19;37;1;5;-1;0;70000.0;24;2
500000000156356723;18;18;53;1;-1;-1;0;;21;15
500000000400480419;21;21;47;1;-1;-1;0;;74;2
500000001016733385;10;10;58;2;1;2;0;29000.0;9;2
500000000002580927;167;167;38;1;-1;-1;0;;31;18
500000000049122453;57;6;67;1;-1;3;0;;24;1
500000000052874445;41;22;65;1;-1;-1;0;;86;1
500000000132986197;5;5;56;2;5;3;0;48000.0;71;2
500000000000385583;31;1;34;2;-1;-1;0;110000.0;32;1
500000000298521395;23;23;39;2;-1;-1;0;16000.0;68;2
500000000007235180;187;56;43;1;-1;-1;0;;79;
500000000003253884;23;23;46;1;-1;-1;0;20000.0;24;4
500000000147904643;11;11;34;2;-1;3;0;;65;1
500000000054517085;9;9;58;1;-1;-1;0;;66;3
500000001918358596;2;2;37;2;-1;-1;0;362000.0;65;1
500000003982649636;0;0;26;1;-1;-1;0;;65;1
500000000156776339;3;3;37;2;-1;-1;0;60000.0;48;4
500000000050489457;54;4;42;1;-1;-1;0;;21;2
500000000006335757;10;10;58;2;-1;-1;0;;79;1
500000003958593876;1;1;22;2;-1;-1;0;;66;
500000001443147664;13;13;62;2;-1;-1;0;15000.0;62;4
500000000001322502;23;23;38;1;-1;-1;0;40000.0;80;1
500000000003630273;92;92;43;2;5;-1;3;27000.0;53;2
500000000054162705;24;7;27;2;5;3;0;30000.0;35;8
500000000049507932;60;16;33;1;4;3;1;250000.0;17;6
500000001896532843;10;10;42;2;-1;-1;0;;31;11
500000000141750432;27;23;34;1;1;3;3;;24;6
500000001952106804;9;8;45;1;-1;-1;0;;83;10
500000000049924729;57;12;28;2;-1;-1;0;;32;
500000001072985037;16;16;27;1;-1;-1;0;37000.0;44;2
500000000055093179;32;2;42;1;-1;-1;0;90000.0;65;7
500000000001383071;1;1;38;1;5;3;1;27000.0;83;14
500000000616189853;2;2;38;1;-1;-1;0;30000.0;68;1
500000000054187907;35;29;39;2;-1;-1;0;;68;2
500000000002456677;150;147;49;1;5;3;0;50000.0;75;8
500000000497610123;2;2;50;2;-1;-1;0;;80;2
500000003202302554;5;3;41;1;3;3;1;51000.0;38;2
500000003560706156;2;2;57;1;-1;-1;0;;65;
500000000054255087;7;7;39;2;5;1;0;150000.0;62;5
500000000480219936;20;16;37;2;5;3;0;150000.0;33;2
500000000477713402;20;20;36;2;-1;-1;0;;21;6
500000000308498200;23;23;28;2;-1;-1;0;;65;
500000000052906018;0;0;31;1;-1;-1;0;170000.0;32;2
500000003518537578;2;2;33;2;-1;3;0;;32;2
500000000007293432;106;19;68;2;-1;-1;0;;79;6
500000000154184832;17;4;50;2;-1;3;0;;31;2
500000003311803325;2;2;45;2;-1;-1;0;;24;4
500000000890390874;18;18;27;1;-1;-1;0;;0;2
500000002246822857;7;7;48;2;-1;-1;0;52000.0;38;1
500000000048518783;68;0;38;1;1;3;1;26000.0;39;8
500000002698441844;5;5;19;2;-1;-1;0;;24;5
500000000051743294;35;35;42;2;5;3;2;;10;4
500000000405773068;21;17;52;1;-1;-1;0;20000.0;31;17
500000000299334652;6;5;30;1;5;3;0;;78;3
500000000052785902;41;5;47;2;5;1;0;330000.0;65;
500000000002170641;0;0;29;1;1;1;0;50000.0;25;1
500000002198968816;8;8;34;1;2;1;0;;4;6
500000000154866407;8;0;30;2;5;4;0;;35;
500000000017863333;71;39;24;2;-1;-1;0;65000.0;66;37
500000002988963918;4;4;30;2;-1;-1;0;114000.0;40;3
500000004109628607;0;0;41;1;-1;-1;0;89000.0;24;6
500000002067105822;9;9;55;2;-1;-1;0;15000.0;37;3
500000001051921230;16;16;31;2;-1;-1;0;;31;1
500000000495466058;10;4;28;1;1;3;0;13000.0;37;1
500000000050013830;56;56;58;1;-1;-1;0;;62;5
500000000005783132;82;24;31;1;1;3;1;65000.0;6;
500000000162909507;12;0;26;2;-1;1;0;;13;2
500000000004874578;105;25;45;2;5;3;0;60000.0;74;4
500000000144498230;28;0;44;1;-1;-1;0;60000.0;77;2
500000000161068104;24;4;34;1;-1;-1;0;30000.0;47;6
500000000007445917;80;21;48;2;5;3;0;77000.0;38;3
500000000004471780;2;2;31;1;1;3;1;23000.0;64;
500000000002009670;116;116;36;1;6;1;0;26000.0;47;14
500000002279303179;7;7;21;1;-1;-1;0;;64;2
500000000160390431;24;24;22;1;-1;-1;0;;31;1
500000000053980353;36;36;58;2;-1;-1;0;;56;6
500000001887557982;10;10;34;2;-1;-1;0;30000.0;24;2
500000002744148226;4;4;26;2;1;3;1;35000.0;17;8
500000000051063467;49;16;58;2;-1;-1;0;37000.0;57;4
500000000154209631;25;25;44;2;-1;-1;0;;81;10
500000000050617813;53;17;56;1;-1;-1;0;;53;6
500000000049648497;24;16;50;1;-1;-1;0;;52;1
500000003965747781;0;0;49;2;-1;-1;0;;77;
500000000139757794;27;14;28;2;-1;-1;0;;68;7
500000000135313978;28;28;35;2;-1;-1;0;;65;1
500000000614597078;18;3;51;1;5;2;0;70000.0;24;3
500000000145980635;0;0;30;1;-1;-1;0;60000.0;68;5
500000001861867318;10;9;29;1;-1;-1;0;;24;4
500000000389910145;22;8;44;2;-1;-1;0;;68;22
500000002080721419;9;9;36;1;-1;-1;0;55000.0;63;11
500000000001903419;111;1;38;1;-1;-1;0;270000.0;31;1
500000003138262320;3;2;59;1;5;3;1;;31;
500000000319025897;21;1;38;1;1;3;0;94000.0;71;1
500000001148311590;15;15;45;2;1;3;2;;37;28
500000002209676130;8;8;21;2;-1;-1;0;60000.0;59;3
500000000007202665;197;8;72;1;-1;3;0;;79;7
500000000006461309;212;176;61;2;-1;-1;0;;32;11
500000002364611242;7;7;24;1;-1;-1;0;;24;3
500000000049754231;58;58;35;1;-1;-1;0;;8;9
500000000006459202;185;185;38;2;6;3;2;100200.0;79;12
500000004254666985;0;0;43;2;-1;-1;0;;71;7
500000001798592955;10;10;43;1;-1;-1;0;;65;2
500000001303360122;15;15;34;2;5;1;0;58000.0;32;2
500000000378875131;0;0;40;2;-1;-1;0;218000.0;80;2
500000000500346360;19;19;48;1;-1;-1;0;100000.0;37;2
500000000006235395;103;33;45;2;1;3;0;30000.0;79;9
500000002086735928;9;8;24;1;-1;-1;0;;71;22
500000000054663751;34;34;48;1;-1;-1;0;15000.0;1;1
500000000488297263;20;16;37;1;1;3;0;;62;1
500000002331326525;7;7;40;1;-1;-1;0;30000.0;59;9
500000000001730031;16;16;33;1;-1;-1;0;35000.0;24;4
500000000050778026;9;2;32;1;-1;-1;0;30000.0;39;3
500000001710277869;8;2;40;2;-1;-1;0;;80;11
500000000001837467;92;14;29;1;-1;-1;0;17000.0;24;4
500000000050252588;55;35;38;2;1;3;2;;44;2
500000002648180235;5;5;20;1;-1;-1;0;;73;11
500000000001228258;85;24;26;2;1;1;0;255000.0;79;22
500000000236868685;24;20;51;2;-1;-1;0;20000.0;40;4
500000000126892161;0;0;28;1;-1;-1;0;61000.0;7;4
500000000050245286;55;0;43;1;1;3;0;;25;8
500000001053825300;13;11;47;1;-1;3;0;;81;17
500000000390128730;22;8;25;2;-1;-1;0;;1;3
500000000017763415;73;5;38;1;5;3;1;50000.0;24;10
500000002198598989;100;9;46;1;6;-1;2;130000.0;31;27
500000002224061194;7;1;46;1;-1;-1;0;;70;2
500000002756152495;5;5;59;1;-1;3;0;;39;2
500000000005102305;102;11;44;2;-1;1;0;;32;32
500000002894770053;4;3;52;2;5;3;0;145000.0;74;6
500000000007520458;1;1;44;1;-1;-1;0;20000.0;25;2
500000000049039102;65;0;25;1;-1;1;0;;79;11
500000000469694158;20;6;31;1;1;3;2;80000.0;31;1
500000000048754894;68;0;43;1;-1;-1;0;;31;21
500000001550770348;12;12;57;2;-1;-1;0;;44;12
500000000515354027;4;4;21;2;-1;-1;0;;41;5
500000000004847479;82;82;30;1;-1;-1;0;50000.0;24;10
500000000051422406;48;7;42;1;-1;-1;0;30000.0;1;6
500000002756218034;0;0;21;2;-1;-1;0;;43;
500000000050930729;50;25;65;1;-1;-1;0;;32;9
500000000053899297;36;18;60;1;5;3;0;;74;4
500000000004799682;117;56;49;1;-1;3;0;160000.0;68;8
500000001043384165;10;1;33;2;-1;-1;0;;32;2
500000000152152979;20;20;26;1;-1;-1;0;;32;1
500000000122293667;31;31;58;1;-1;-1;0;40000.0;76;5
500000002654178925;5;5;53;1;-1;-1;0;170000.0;71;4
500000003706662417;0;0;47;2;-1;-1;0;55000.0;65;1
500000000050635513;24;20;50;1;-1;1;0;;72;
500000000003079084;5;5;37;1;-1;3;0;95000.0;31;
500000003724360514;0;0;20;2;-1;-1;0;;74;13
500000002327066936;7;7;37;1;-1;3;0;;68;10
500000003215018934;3;3;46;2;5;3;0;150000.0;31;4
500000000135943205;28;19;38;2;1;2;0;70400.0;26;3
500000000150308763;27;0;23;2;4;1;0;100000.0;68;6
500000000155468285;25;25;38;1;-1;-1;0;;9;1
500000001062993464;16;16;44;1;-1;3;0;;26;2
500000003728627003;0;0;32;1;-1;-1;0;;21;7
500000000049900092;57;10;53;1;-1;-1;0;;31;5
500000000366643344;10;1;47;1;-1;1;0;30000.0;40;11
500000000050549006;52;52;38;1;-1;-1;0;50.0;11;1
500000000128978027;7;6;26;1;-1;-1;0;;71;
500000001152354923;15;15;54;2;-1;-1;0;;75;25
500000000052477821;43;43;42;1;-1;-1;0;70000.0;43;1
500000000050996517;50;24;44;1;-1;-1;0;20000.0;36;2
500000003999211430;0;0;42;1;-1;-1;0;60000.0;26;6
500000000498005794;20;17;65;1;5;3;0;;24;6
500000003503467420;1;0;32;1;5;2;0;485000.0;31;3
500000000053630639;37;7;38;2;3;4;1;30000.0;31;5
500000000053210156;40;40;43;2;-1;-1;0;;32;13
500000000050780392;51;21;64;2;5;5;0;68000.0;24;3
500000000140775889;29;16;47;2;-1;3;0;110000.0;85;4
500000000004400364;160;37;67;1;-1;-1;0;;31;1
500000002420220964;7;7;46;1;-1;1;0;;80;1
500000000142666652;10;8;23;2;-1;1;0;25000.0;35;2
500000003392974399;3;3;34;2;-1;4;0;;24;1
500000000001794194;86;0;31;2;5;4;0;75000.0;79;3
500000001457251814;0;0;37;2;-1;-1;0;60000.0;70;2
500000003570414928;1;0;35;2;-1;-1;0;200000.0;21;3
500000000052155801;2;2;35;2;-1;-1;0;;47;4
500000001537440735;13;13;25;2;-1;-1;0;;64;9
500000000007475622;45;22;27;2;1;3;0;24000.0;10;4
500000003573404211;1;0;34;2;1;3;2;44000.0;61;6
500000000146746667;26;26;37;1;-1;-1;0;246000.0;45;3
500000000001754608;91;0;53;2;1;3;0;55000.0;47;4
500000000143986793;27;27;56;1;-1;-1;0;;31;4
500000003474129097;1;1;36;2;-1;-1;0;40000.0;67;11
500000000124747250;16;15;35;2;1;3;0;;75;2
500000001487103393;12;12;38;2;-1;-1;0;;68;31
500000000053106900;40;40;44;2;-1;-1;0;;32;2
500000003692640792;1;1;49;1;-1;1;0;;31;1
500000000054074602;35;8;29;1;-1;-1;0;;59;20
500000000484415605;11;11;48;2;-1;-1;0;;68;6
500000001280599913;14;14;29;2;-1;-1;0;;19;1
500000000161068440;16;2;34;1;-1;1;0;;12;8
500000000154870522;11;0;37;2;4;1;1;25000.0;25;1
500000000402544660;24;0;42;1;-1;-1;0;;68;2
500000000144883739;27;27;35;2;-1;-1;0;;31;9
500000002331344430;7;7;47;2;-1;-1;0;80000.0;68;3
500000000052542364;43;43;54;2;-1;-1;0;;32;3
500000000053236630;39;39;43;1;5;3;1;;24;2
500000001271879618;14;14;43;2;-1;-1;0;130000.0;32;2
500000000128281739;4;4;37;1;-1;-1;0;90000.0;21;3
500000000153609911;25;25;25;2;-1;-1;0;;3;2
500000000002047941;36;3;27;1;-1;-1;0;44998.0;57;29
500000000004687328;15;7;28;2;4;1;0;14000.0;36;5
500000002152260619;48;9;47;2;-1;-1;0;;62;8
500000000160135008;18;18;22;2;-1;-1;0;;47;6
500000000893879358;17;17;63;2;-1;-1;0;;80;2
500000000005292076;84;10;37;2;1;3;1;60000.0;24;
500000000486786004;20;2;25;2;-1;-1;0;;79;1
500000000002098222;83;21;45;1;3;3;0;93000.0;65;13
500000000145029088;26;26;67;2;-1;-1;0;;80;3
500000000148953479;26;26;50;2;-1;-1;0;;35;17
500000000373611032;22;22;52;1;-1;-1;0;55000.0;64;9
500000000408205318;21;21;35;1;-1;-1;0;;32;31
500000003002333414;0;0;50;2;-1;4;0;;24;2
500000000053259385;39;39;53;1;-1;-1;0;;38;3
500000000472684980;2;2;26;1;-1;-1;0;58000.0;86;11
500000001708960612;11;5;37;1;1;1;0;50000.0;42;7
500000002113392486;8;5;49;1;-1;-1;0;;62;10
500000000050366319;54;19;38;2;-1;-1;0;;81;17
